the year 2002 has conjured up more coming-of-age stories than seem possible , but take care of my cat emerges as the very best of them . 	pos
foster and whitaker are especially fine . she is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew . 	pos
 . . . the tale of her passionate , tumultuous affair with musset unfolds as sand's masculine persona , with its love of life and beauty , takes form . 	pos
an incoherent jumble of a film that's rarely as entertaining as it could have been . 	neg
if looking for a thrilling sci-fi cinematic ride , don't settle for this imposter . 	neg
an old-fashioned drama of substance about a teacher's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue . 	pos
behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art . 	pos
for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed . 	pos
a compelling pre-wwii drama with vivid characters and a warm , moving message . 	pos
george lucas returns as a visionary with a tale full of nuance and character dimension . 	pos
if " lilo & stitch " isn't the most edgy piece of disney animation to hit the silver screen , then this first film to use a watercolor background since " dumbo " certainly ranks as the most original in years . 	pos
an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product . 	neg
 . . . while certainly clever in spots , this too-long , spoofy update of shakespeare's macbeth doesn't sustain a high enough level of invention . 	neg
creepy , authentic and dark . this disturbing bio-pic is hard to forget . 	pos
dreary , highly annoying . . . 'some body' will appeal to no one . 	neg
a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man's tortured soul . 	pos
 . . . a weak and ineffective ghost story without a conclusion or pay off . 	neg
michael moore's latest documentary about america's thirst for violence is his best film yet . . . 	pos
the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam'ron seal the deal . 	pos
an emotionally strong and politically potent piece of cinema . 	pos
painful to watch , but viewers willing to take a chance will be rewarded with two of the year's most accomplished and riveting film performances . 	pos
a worthy entry into a very difficult genre . 	pos
almost everyone growing up believes their family must look like " the addams family " to everyone looking in . . . " my big fat greek wedding " comes from the heart . . . 	pos
there's a solid woman- finding-herself story somewhere in here , but you'd have to dig pretty deep to uncover it . 	neg
zhang . . . has done an amazing job of getting realistic performances from his mainly nonprofessional cast . 	pos
feral and uncomfortable . 	pos
better to just call it abc kiarostami . for aids and africa are nothing more than part of the scenery . 	neg
just because a walk to remember is shrewd enough to activate girlish tear ducts doesn't mean it's good enough for our girls . 	neg
clockstoppers is one of those crazy , mixed-up films that doesn't know what it wants to be when it grows up . 	neg
it's a satisfying summer blockbuster and worth a look . 	pos
deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . 	neg
it somehow managed to make its way past my crappola radar and find a small place in my heart	pos
this is a happy throwback to the time when cartoons were cinema's most idiosyncratic form instead of one of its most predictable . 	pos
all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi . 	neg
chicago is sophisticated , brash , sardonic , completely joyful in its execution . 	pos
tiresomely derivative and hammily acted . 	neg
the piquant story needs more dramatic meat on its bones . 	neg
by not averting his eyes , solondz forces us to consider the unthinkable , the unacceptable , the unmentionable . 	pos
 " juwanna mann ? " no thanks . wewannour money back , actually . 	neg
as is most commonly case with projects such noble and lofty ambitions , the film is less poetic than simply pretentious . 	neg
[moore's] better at fingering problems than finding solutions . but though he only scratches the surface , at least he provides a strong itch to explore more . 	pos
makes an aborbing if arguable case for the man's greatness . 	pos
it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . 	pos
to imagine the life of harry potter as a martial arts adventure told by a lobotomized woody allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is kung pow : enter the fist . 	neg
with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry's boss , there isn't a redeeming moment here . 	neg
suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it's been packaged and sold back to us by hollywood . 	neg
has all the hallmarks of a movie designed strictly for children's home video , a market so insatiable it absorbs all manner of lame entertainment , as long as 3-year-olds find it diverting . 	neg
this is amusing for about three minutes . 	neg
this film is full of rabbits . brimful . but like most rabbits , it seems to lack substance . 	neg
i still can't relate to stuart : he's a mouse , for cryin' out loud , and all he does is milk it with despondent eyes and whine that nobody treats him human enough . 	neg
don't let the subtitles fool you ; the movie only proves that hollywood no longer has a monopoly on mindless action . 	neg
birot is a competent enough filmmaker , but her story has nothing fresh or very exciting about it . 	neg
the gorgeously elaborate continuation of " the lord of the rings " trilogy is so huge that a column of words cannot adequately describe co-writer/director peter jackson's expanded vision of j . r . r . tolkien's middle-earth . 	pos
[garbus] discards the potential for pathological study , exhuming instead , the skewed melodrama of the circumstantial situation . 	neg
feels familiar and tired . 	neg
visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality . 	pos
the movie has an avalanche of eye-popping visual effects . 	pos
steers turns in a snappy screenplay that curls at the edges ; it's so clever you want to hate it . but he somehow pulls it off . 	pos
to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved . 	neg
guy gets girl , guy loses girl , audience falls asleep . 	neg
malcolm mcdowell is cool . paul bettany is cool . paul bettany playing malcolm mcdowell ? cool . 	pos
barely goes beyond comic book status . 	neg
with recent tensions rekindled by the kathleen soliah trial and the upcoming trial of sla members emily and william harris , not to mention sept . 11 , its difficult these days to appreciate fire's bright side . 	neg
a sub-formulaic slap in the face to seasonal cheer . 	neg
clare peploe's airless movie adaptation could use a little american pie-like irreverence . 	neg
an unintentionally surreal kid's picture . . . in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode . 	neg
diane lane works nothing short of a minor miracle in unfaithful . 	pos
a tv episode inflated past its natural length . 	neg
the actors don't inhabit their roles -- they're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes . 	neg
[a] stuporously solemn film . 	neg
s1m0ne's satire is not subtle , but it is effective . it's a quirky , off-beat project . . . . 	pos
melanie eventually slugs the yankee . too bad the former murphy brown doesn't pop reese back . 	neg
ja rule and kurupt should have gotten to rap . it would have benefitted the dialogue . 	neg
one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . 	neg
although it tries to be much more , it's really just another major league . 	neg
the real question this movie poses is not 'who ? ' but 'why ? '	neg
strip it of all its excess debris , and you'd have a 90-minute , four-star movie . as it is , it's too long and unfocused . 	pos
you see robert de niro singing - and dancing to - west side story show tunes . choose your reaction : a . ) that sure is funny ! b . ) that sure is pathetic ! 	neg
this film looks like it was produced in 1954 , shelved for 48 years , and repackaged for a 2002 audience . 	neg
leguizamo and jones are both excellent and the rest of the cast is uniformly superb . 	pos
it's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime . 	pos
faultlessly professional but finally slight . 	neg
from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , martin is a masterfully conducted work . 	pos
the movie is undone by a filmmaking methodology that's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads . 	neg
louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother hoffman's script stumbles over a late-inning twist that just doesn't make sense . 	neg
insomnia is involving . still , i thought it could have been more . 	pos
a cautionary tale about the folly of superficiality that is itself endlessly superficial . 	neg
what an embarrassment . 	neg
i watched the brainless insanity of no such thing with mounting disbelief . 	neg
the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in , but the film must have been written . . . in the thrall of a vicious hangover . 	neg
 . . . a guiltless film for nice evening out . 	pos
a journey that is as difficult for the audience to take as it is for the protagonist -- yet it's potentially just as rewarding . 	pos
a film about a young man finding god that is accessible and touching to the marrow . 	pos
illiterate , often inert sci-fi action thriller . 	neg
return to never land is reliable , standard disney animated fare , with enough creative energy and wit to entertain all ages . 	pos
a film that suffers because of its many excesses . 	neg
in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight . 	pos
if somebody was bored and . . . decided to make a dull , pretentious version of jesus' son , they'd come up with something like bart freundlich's world traveler . 	neg
there is no solace here , no entertainment value , merely a fierce lesson in where filmmaking can take us . 	pos
a solid film . . . but more conscientious than it is truly stirring . 	neg
it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness . 	pos
it's difficult to say whether the tuxedo is more boring or embarrassing--i'm prepared to call it a draw . 	neg
it's all very cute , though not terribly funny if you're more than six years old . 	neg
this breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are . 	pos
it will come as no surprise that the movie isn't scary . but here's the real damn : it isn't funny , either . 	neg
possibly the most irresponsible picture ever released by a major film studio . 	neg
what the four feathers lacks is genuine sweep or feeling or even a character worth caring about . 	neg
rarely has leukemia looked so shimmering and benign . 	neg
you're not merely watching history , you're engulfed by it . 	pos
the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film . 	neg
spousal abuse is a major problem in contemporary society , but the film reduces this domestic tragedy to florid melodrama . 	neg
reggio's continual visual barrage is absorbing as well as thought-provoking . 	pos
message movie or an action-packed submarine spectacular ? alas , it's neither . 	neg
the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . 	neg
byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . 	pos
the good girl is a film in which the talent is undeniable but the results are underwhelming . 	neg
an unbelievably fun film just a leading man away from perfection . 	pos
all the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject . 	neg
bad in such a bizarre way that it's almost worth seeing , if only to witness the crazy confluence of purpose and taste . 	neg
droll caper-comedy remake of " big deal on madonna street " that's a sly , amusing , laugh-filled little gem in which the ultimate " bellini " begins to look like a " real kaputschnik . " 	pos
anyone who can count to five ( the film's target market ? ) can see where this dumbed-down concoction is going . 	neg
the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 	neg
the whole affair is as predictable as can be . 	neg
everything about it from the bland songs to the colorful but flat drawings is completely serviceable and quickly forgettable . 	neg
 if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish . 	neg
human nature , in short , isn't nearly as funny as it thinks it is ; neither is it as smart . 	neg
it's a grab bag of genres that don't add up to a whole lot of sense . 	neg
shallow . 	neg
'lovely and amazing , ' unhappily , is neither . . . excessively strained and contrived . 	neg
what could have been a neat little story about believing in yourself is swamped by heavy-handed melodrama . 	neg
offers a breath of the fresh air of true sophistication . 	pos
it's a square , sentimental drama that satisfies , as comfort food often can . 	pos
a long slog for anyone but the most committed pokemon fan . 	neg
it makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens	neg
more honest about alzheimer's disease , i think , than iris . 	pos
a lackluster , unessential sequel to the classic disney adaptation of j . m . barrie's peter pan . 	neg
is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ? 	neg
brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . 	neg
lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings . 	neg
wow . i have not been this disappointed by a movie in a long time . 	neg
hard-core slasher aficionados will find things to like . . . but overall the halloween series has lost its edge . 	neg
a candid and often fascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each year to scare teenagers into attending services . 	pos
the script isn't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . 	neg
boyd's screenplay ( co-written with guardian hack nick davies ) has a florid turn of phrase that owes more to guy ritchie than the bard of avon . 	neg
 . . . if you're just in the mood for a fun -- but bad -- movie , you might want to catch freaks as a matinee . 	neg
'[the cockettes] provides a window into a subculture hell-bent on expressing itself in every way imaginable . '	pos
if only merchant paid more attention the story . 	neg
a riveting documentary . 	pos
feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series . 	neg
a very stylish but ultimately extremely silly tale . . . a slick piece of nonsense but nothing more . 	neg
the film delivers not just the full assault of reno's immense wit and insight , but a time travel back to what it felt like during those unforgettably uncertain days . 	pos
green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . 	neg
the director seems to take an unseemly pleasure in [the characters'] misery and at the same time to congratulate himself for having the guts to confront it . 	neg
kept aloft largely by a comically adept ensemble . 	pos
this film , starring anthony hopkins and chris rock , is your typical 'fish out of water' story . you've seen them a million times . just one problem : fish out of water usually die . this one does . 	neg
it's been made with an innocent yet fervid conviction that our hollywood has all but lost . 	pos
 . . . hypnotically dull . 	neg
the lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary . 	neg
demonstrates the unusual power of thoughtful , subjective filmmaking . 	pos
though it draws several decent laughs , it's low-cal woody at best . 	neg
watching this film , one is left with the inescapable conclusion that hitchens' obsession with kissinger is , at bottom , a sophisticated flower child's desire to purge the world of the tooth and claw of human power . 	pos
the long-range appeal of " minority report " should transcend any awards it bags . this is one for the ages . 	pos
ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar . 	pos
a subject like this should inspire reaction in its audience ; the pianist does not . 	pos
dawdles and drags when it should pop ; it doesn't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding . 	neg
horrid little propaganda film with fascinating connections not only to the serbs themselves but also to a network of american right-wing extremists . 	neg
a quiet treasure -- a film to be savored . 	pos
 . . . a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920's . . . the film's ending has a " what was it all for ? " feeling to it , but like the 1920's , the trip there is a great deal of fun . 	pos
as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . 	pos
there's a disreputable air about the whole thing , and that's what makes it irresistible . 	pos
the story really has no place to go since simone is not real—she can't provide any conflict . 	neg
boy oh boy , it's a howler . 	neg
a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps . 	pos
ice cube holds the film together with an engaging and warm performance . . . 	pos
this is lightweight filmmaking , to be sure , but it's pleasant enough -- and oozing with attractive men . 	pos
yes , ballistic is silly . unfortunately , it's not silly fun unless you enjoy really bad movies . 	neg
for the first time in years , de niro digs deep emotionally , perhaps because he's been stirred by the powerful work of his co-stars . 	pos
off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all . 	neg
in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land . 	pos
city by the sea is the cinematic equivalent of defensive driving : it's careful , conscientious and makes no major mistakes . but what saves lives on the freeway does not necessarily make for persuasive viewing . 	neg
in his debut as a director , washington has a sure hand . his work with actors is particularly impressive . 	pos
although huppert's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . 	neg
who are 'they' ? well , they're 'they' . they're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid . they exist for hushed lines like " they're back ! " , " they're out there ! " and " they're coming ! " 	neg
this picture is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer . 	neg
a psychological thriller with a smart script and an obsessive-compulsive's attention to detail . 	pos
[a] soulless , stupid sequel . . . 	neg
the film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative . 	neg
the film makes a tragic error by going on for too long , trying to mirror every subsequent event in chinese history : war , revolution , communism , etc . 	neg
a disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by philip glass . 	pos
it's tough , astringent , darkly funny and . . . well , it's also generic , untidy , condescending and mild of impact rather than stunning . 	neg
it's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . 	pos
by the end , i was looking for something hard with which to bludgeon myself unconscious . 	neg
it reaffirms life as it looks in the face of death . 	pos
long after you leave justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean . 	pos
partly a schmaltzy , by-the-numbers romantic comedy , partly a shallow rumination on the emptiness of success -- and entirely soulless . 	neg
you can practically smell the patchouli oil . 	neg
witty and often surprising , a dark little morality tale disguised as a romantic comedy . 	pos
it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting . 	pos
though the film is well-intentioned , one could rent the original and get the same love story and parable . 	neg
it's crafty , energetic and smart -- the kid is sort of like a fourteen-year old ferris bueller . 	pos
the movie is a mess from start to finish . 	neg
as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should . 	pos
human nature talks the talk , but it fails to walk the silly walk that distinguishes the merely quirky from the surreal . 	neg
the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies . 	pos
a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . 	pos
this remake of lina wertmuller's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero . 	neg
 . . . plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller . 	neg
imagine a really bad community theater production of west side story without the songs . 	neg
the film's snags and stumblings are more than compensated for by its wryly subversive tone . 	pos
turns potentially forgettable formula into something strangely diverting . 	pos
[swimfan] falls victim to sloppy plotting , an insultingly unbelievable final act and a villainess who is too crazy to be interesting . 	neg
resembles a soft porn brian de palma pastiche . 	neg
the film tunes into a grief that could lead a man across centuries . 	pos
hatosy . . . portrays young brendan with his usual intelligence and subtlety , not to mention a convincing brogue . 	pos
the result is solemn and horrifying , yet strangely detached . 	neg
schütte's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close . 	pos
watstein handily directs and edits around his screenplay's sappier elements . . . and sustains off the hook's buildup with remarkable assuredness for a first-timer . 	pos
the film can depress you about life itself . 	neg
a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . 	pos
you can see where big bad love is trying to go , but it never quite gets there . 	neg
a mix of velocity and idiocy , this ruinous remake lacks the brawn -- and the brains -- of the 1970s original . 	neg
filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , a haunting ode to humanity . 	pos
nicholas nickleby celebrates the human spirit with such unrelenting dickensian decency that it turned me ( horrors ! ) into scrooge . 	neg
after watching it , you can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history . 	pos
viewers are asked so often to suspend belief that were it not for holm's performance , the film would be a total washout . 	neg
it has the courage to wonder about big questions with sincerity and devotion . it risks seeming slow and pretentious , because it thinks the gamble is worth the promise . 	pos
 . . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might . 	neg
another big , dumb action movie in the vein of xxx , the transporter is riddled with plot holes big enough for its titular hero to drive his sleek black bmw through . 	neg
much of what is meant to be 'inspirational' and 'uplifting' is simply distasteful to audiences not already sharing [the movie's] mindset . 	neg
what's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . 	pos
twenty-three movies into a mostly magnificent directorial career , clint eastwood's efficiently minimalist style finally has failed him . big time . 	neg
its direction , its script , and weaver's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that's what you're in the mood for . 	pos
 " my god , i'm behaving like an idiot ! " yes , you are , ben kingsley . 	neg
the writers , director wally wolodarsky , and all the actors should start their own coeducational fraternity : kappa rho alpha phi . 	neg
there's enough melodrama in this magnolia primavera to make pta proud yet director muccino's characters are less worthy of puccini than they are of daytime television . 	neg
es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprenderá . 	pos
the story is also as unoriginal as they come , already having been recycled more times than i'd care to count . 	neg
for all its alleged youthful fire , xxx is no less subservient to bond's tired formula of guns , girls and gadgets while brandishing a new action hero . 	neg
choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand-up comedy . 	neg
a moving and weighty depiction of one family's attempts to heal after the death of a child . 	pos
the cumulative effect of the relentless horror on parade numbs the movie's power as a work of drama . 	neg
a sensitive and expertly acted crowd-pleaser that isn't above a little broad comedy and a few unabashedly sentimental tears . 	pos
the story and structure are well-honed . fresnadillo's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that won't go away . 	pos
see it . debate it . remember it . 	pos
while i can't say it's on par with the first one , stuart little 2 is a light , fun cheese puff of a movie . 	pos
while easier to sit through than most of jaglom's self-conscious and gratingly irritating films , it's still tainted by cliches , painful improbability and murky points . 	neg
not exactly the bees knees	neg
this toothless dog , already on cable , loses all bite on the big screen . 	neg
while undisputed isn't exactly a high , it is a gripping , tidy little movie that takes mr . hill higher than he's been in a while . 	pos
it is very difficult to care about the character , and that is the central flaw of the film . 	neg
this cloying , voices-from-the-other-side story is hell . 	neg
this version's no classic like its predecessor , but its pleasures are still plentiful . 	pos
like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor . 	pos
though it runs 163 minutes , safe conduct is anything but languorous . it's packed to bursting with incident , and with scores of characters , some fictional , some from history . 	pos
the film's sense of imagery gives it a terrible strength , but it's propelled by the acting . 	pos
an impressive if flawed effort that indicates real talent . 	pos
it's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart . 	pos
i'm not sure these words have ever been together in the same sentence : this erotic cannibal movie is boring . 	neg
the only thing in pauline and paulette that you haven't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers . 	neg
it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid . 	pos
tsai has a well-deserved reputation as one of the cinema world's great visual stylists , and in this film , every shot enhances the excellent performances . 	pos
[stevens is] so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits . 	neg
it's better than mid-range steven seagal , but not as sharp as jet li on rollerblades . 	neg
an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses . 	neg
[taymor] utilizes the idea of making kahlo's art a living , breathing part of the movie , often catapulting the artist into her own work . this isn't a new idea . it's been done before but never so vividly or with so much passion . 	pos
runs on the pure adrenalin of pacino's performance . 	pos
young everlyn sampi , as the courageous molly craig , simply radiates star-power potential in this remarkable and memorable film . 	pos
despite a performance of sustained intelligence from stanford and another of subtle humour from bebe neuwirth , as an older woman who seduces oscar , the film founders on its lack of empathy for the social milieu - rich new york intelligentsia - and its off	neg
stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes . 	neg
shreve's graceful dual narrative gets clunky on the screen , and we keep getting torn away from the compelling historical tale to a less-compelling soap opera . 	neg
it's a count for our times . 	pos
transcends its agenda to deliver awe-inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring-do puts the x into the games . 	pos
the weight of water uses water as a metaphor for subconscious desire , but this leaky script barely stays afloat . 	neg
this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese's best in more than a decade . 	pos
most consumers of lo mein and general tso's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , this film will attach a human face to all those little steaming cartons . 	pos
it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , " look at this ! this is an interesting movie ! " but the film itself is ultimately quite unengaging . 	neg
rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle	pos
a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking . 	neg
the comic performances are all spot on , especially lee ross's turn as ken . 	pos
it may not be history – but then again , what if it is ? – but it makes for one of the most purely enjoyable and satisfying evenings at the movies i've had in a while . 	pos
a riveting story well told . 	pos
there are now two signs that m . night shyamalan's debut feature sucked up all he has to give to the mystic genres of cinema : unbreakable and signs . 	neg
this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under-12 audience is concerned . 	pos
teen movies have really hit the skids . 	neg
a feel-good picture in the best sense of the term . 	pos
a movie that sends you out of the theater feeling like you've actually spent time living in another community . 	pos
all right , so it's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast . 	pos
stay clear of reminding yourself that it's a " true story " and you're likely to have one helluva time at the movies . 	pos
garcía bernal and talancón are an immensely appealing couple , and even though their story is predictable , you'll want things to work out . 	pos
if the count of monte cristo doesn't transform caviezel into a movie star , then the game is even more rigged than it was two centuries ago . 	pos
silly stuff , all mixed up together like a term paper from a kid who can't quite distinguish one sci-fi work from another . 	neg
if you can stomach the rough content , it's worth checking out for the performances alone . 	pos
a haunting tale of murder and mayhem . 	pos
parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . 	neg
woody allen can write and deliver a one liner as well as anybody . but i had a lot of problems with this movie . 	neg
skip work to see it at the first opportunity . 	pos
unlike most anime , whose most ardent fans outside japan seem to be introverted young men with fantasy fetishes , metropolis never seems hopelessly juvenile . 	pos
tailored to entertain ! 	pos
if a horror movie's primary goal is to frighten and disturb , then they works spectacularly well . . . a shiver-inducing , nerve-rattling ride . 	pos
the script by vincent r . nebrida . . . tries to cram too many ingredients into one small pot . 	neg
a conventional , but well-crafted film about a historic legal battle in ireland over a man's right to raise his own children . 	pos
smith profiles five extraordinary american homes , and because the owners seem fully aware of the uses and abuses of fame , it's a pleasure to enjoy their eccentricities . 	pos
this dubious product of a college-spawned ( colgate u . ) comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips . 	neg
having never been a huge fan of dickens' 800-page novel , it surprised me how much pleasure i had watching mcgrath's version . 	pos
this may not have the dramatic gut-wrenching impact of other holocaust films , but it's a compelling story , mainly because of the way it's told by the people who were there . 	pos
i can't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents . . . 	neg
apparently kissing leads to suicide attempts and tragic deaths . marisa tomei is good , but just a kiss is just a mess . 	neg
it's so mediocre , despite the dynamic duo on the marquee , that we just can't get no satisfaction . 	neg
another one of those estrogen overdose movies like " divine secrets of the ya ya sisterhood , " except that the writing , acting and character development are a lot better . 	pos
places a slightly believable love triangle in a difficult-to-swallow setting , and then disappointingly moves the story into the realm of an improbable thriller . 	neg
the quiet american isn't a bad film , it's just one that could easily wait for your pay per view dollar . 	pos
the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't wait to see what they do next . 	pos
the fluid motion is astounding on any number of levels -- including the physical demands made on büttner -- and it implies in its wake the intractable , irreversible flow of history . 	pos
calculated swill . 	neg
about a boy vividly recalls the cary grant of room for one more , houseboat and father goose in its affectionate depiction of the gentle war between a reluctant , irresponsible man and the kid who latches onto him . 	pos
quick : who wants to see a comedy about shoddy airport security ? 	neg
blithely anachronistic and slyly achronological . 	pos
uses high comedy to evoke surprising poignance . 	pos
it is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness . 	neg
a graceful , moving tribute to the courage of new york's finest and a nicely understated expression of the grief shared by the nation at their sacrifice . 	pos
the story , like life , refuses to be simple , and the result is a compelling slice of awkward emotions . 	pos
suggests puns about ingredients and soup and somebody being off their noodle , but let's just say the ingredients don't quite add up to a meal . 	neg
the people in jessica are so recognizable and true that , as in real life , we're never sure how things will work out . 	pos
it doesn't do the original any particular dishonor , but neither does it exude any charm or personality . 	neg
fathers and sons , and the uneasy bonds between them , rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film . 	pos
too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance . 	neg
couldn't someone take rob schneider and have him switch bodies with a funny person ? 	neg
frustratingly , dridi tells us nothing about el gallo other than what emerges through his music . 	neg
the production has been made with an enormous amount of affection , so we believe these characters love each other . 	pos
secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie . 	pos
watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it . 	pos
there are plot holes big enough for shamu the killer whale to swim through . 	neg
the film's performances are thrilling . 	pos
my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it's virtually its own hollywood remake . 	pos
even those who would like to dismiss the film outright should find much to mull and debate . 	pos
drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . 	pos
